trip_id,user_id,name_user,rut_user,vehicle_id,booking_time,start_time,end_time,status_id,travel_dist,membership_id,price_amount,price_tax,price_total,start_lat,start_lon,end_lat,end_lon
6866,725,Jill Martin,92235880,77,2022-12-26 21:44:26,2022-12-26 21:55:26,2022-12-27 10:20:26,3,1,1,3905,741.95,4646,-33.79062459187975,-70.81887015799609,-33.667415785522365,-70.87483761623477
6867,217,Mark Mccoy,88195763,65,2022-09-08 04:46:23,2022-09-08 04:51:23,2022-09-08 18:31:23,4,15,1,11604,2204.76,13808,-34.17132471231034,-70.97156878746542,-33.63230819733085,-71.03978806208065
6868,414,Spencer Cowan,94383838,80,2022-11-17 06:24:23,2022-11-17 06:30:23,2022-11-17 06:49:23,3,7230452,2,19250,3657.5,22907,-34.35752144759571,-70.91437874477387,-33.95643880855364,-70.92420366602475
6869,619,Isaiah Davidson,56661124,90,2022-08-28 03:40:39,2022-08-28 03:53:39,2022-08-28 06:39:39,4,49515379,2,27508,5226.52,32734,-33.87766393313493,-70.54734602931117,-34.18168916660786,-70.50876334043676
6870,954,Jacqueline Bryant,60473612,1,2022-08-24 19:51:52,2022-08-24 19:53:52,2022-08-25 18:13:52,6,266717,2,29705,5643.95,35348,-33.83413800915476,-70.54138397660327,-34.25605892896197,-71.07082569432089
6871,11,Kimberly Lopez,80525133,24,2022-03-13 10:27:01,2022-03-13 10:41:01,2022-03-14 06:55:01,3,7894086,2,1219,231.61,1450,-34.262585835223014,-71.03471888336053,-34.02861788175544,-71.36586063677866
6872,71,Suzanne Hill,28012965,53,2022-03-31 19:40:51,2022-03-31 19:44:51,2022-03-31 22:46:51,4,19,2,23083,4385.77,27468,-34.1014824594703,-71.39397544045748,-33.759879720636974,-70.60763226017023
6873,772,Todd Le,68316830,18,2022-04-04 10:01:39,2022-04-04 10:12:39,2022-04-04 13:28:39,4,8447,2,15478,2940.82,18418,-34.02688608774086,-70.73189678635694,-33.690817631445306,-70.64333033402451
6874,23,Jamie Gonzales,91633922,79,2022-05-03 15:03:51,2022-05-03 15:05:51,2022-05-03 19:02:51,5,7,3,17165,3261.35,20426,-34.47459860336962,-71.07633087526304,-33.96368087303815,-71.3489084973334
6875,145,Charles Ramirez,87621866,20,2022-12-12 11:11:53,2022-12-12 11:13:53,2022-12-13 09:45:53,6,3752336,2,3431,651.89,4082,-33.64083300573543,-70.85548981369273,-33.734645365789696,-71.32742901471569
6876,144,Melissa Benson,45118615,75,2022-06-05 15:58:10,2022-06-05 16:03:10,2022-06-06 03:35:10,1,41,1,22313,4239.47,26552,-34.2134004955277,-71.49461950129539,-33.783975772299485,-70.79781135977322
6877,875,Joshua Burns,18364547,15,2022-06-03 15:32:04,2022-06-03 15:40:04,2022-06-03 17:51:04,3,19,2,3644,692.36,4336,-33.732469793924075,-70.5145917853932,-34.26596990445371,-71.03451826649426
6878,216,Anthony Gibson,90333443,27,2022-03-19 19:18:11,2022-03-19 19:32:11,2022-03-20 18:31:11,2,4174237,3,15745,2991.55,18736,-34.123121178058646,-70.62535322560154,-33.772375062891676,-71.2013799480217
6879,11,Kimberly Lopez,80525133,72,2022-03-23 08:47:53,2022-03-23 08:57:53,2022-03-23 10:48:53,6,54541,3,22296,4236.24,26532,-34.35105144781884,-71.42266870851103,-33.86107358448226,-71.28117862797309
6880,235,Gregory Jackson,18496830,56,2022-04-17 07:43:14,2022-04-17 07:50:14,2022-04-17 23:46:14,1,5,1,6297,1196.43,7493,-34.37435242654287,-70.87012934075304,-33.99107966401307,-71.18064371053016
6881,291,Brandon Hoover,81925649,98,2022-04-03 06:23:26,2022-04-03 06:35:26,2022-04-04 02:37:26,5,1144,1,2778,527.82,3305,-33.659454231898856,-71.430261675267,-34.14089984326863,-70.78355165841444
6882,28,Russell Wilcox,55874270,94,2022-11-11 10:38:40,2022-11-11 10:47:40,2022-11-11 18:17:40,6,1553957,2,1282,243.58,1525,-33.91778869871142,-70.9464612624268,-34.089615168813985,-70.85110405746445
6883,675,Sheila Gordon,61133130,24,2022-01-20 20:45:57,2022-01-20 20:55:57,2022-01-21 16:12:57,5,5970706,1,12513,2377.4700000000003,14890,-34.48176408186968,-71.22949713242262,-34.04003284961483,-71.1658416968281
6884,888,Brittney Krueger,57115021,52,2022-11-05 21:21:44,2022-11-05 21:32:44,2022-11-06 09:31:44,6,4462244,3,16191,3076.29,19267,-33.51701485538145,-70.59601977091738,-34.042300391255985,-70.57433547156687
6885,822,Brandy Ellis,27340331,37,2022-09-14 11:50:03,2022-09-14 11:57:03,2022-09-14 16:07:03,4,57072,3,9984,1896.96,11880,-33.866548304114446,-70.99511827692581,-34.250458684106626,-71.04317005989553
6886,461,Levi Porter,29287614,64,2022-11-01 10:14:48,2022-11-01 10:21:48,2022-11-01 11:11:48,1,23,3,27678,5258.82,32936,-34.44441790178205,-70.80042472875019,-34.18705608291989,-71.15543082386884
6887,943,Eric Meyer,21986655,53,2022-06-20 10:48:57,2022-06-20 10:53:57,2022-06-21 04:29:57,6,721695319,2,15156,2879.64,18035,-33.60564770595751,-71.11498828019451,-33.659765622277874,-70.59482299672118
6888,59,Steven Johnson,74849665,57,2022-02-13 21:44:00,2022-02-13 21:55:00,2022-02-14 05:45:00,2,205,2,2836,538.84,3374,-33.88161776248972,-71.1204961450415,-34.017417423524286,-71.1441532639124
6889,887,Mitchell Cline,75437042,8,2022-01-09 18:30:10,2022-01-09 18:35:10,2022-01-10 17:17:10,6,51996816,2,14203,2698.57,16901,-34.183469044242024,-70.79680441612281,-33.6782060247833,-71.34583798998915
6890,632,Candice Rodgers,46915479,2,2022-01-20 05:57:40,2022-01-20 05:58:40,2022-01-20 09:11:40,4,7,1,14066,2672.54,16738,-33.8048757977214,-71.44307001196088,-33.64706265571013,-71.11855901380952
6891,650,William Collins,92455385,78,2022-07-19 01:50:32,2022-07-19 02:00:32,2022-07-19 02:23:32,2,16357309,2,21051,3999.69,25050,-33.747439459988854,-70.79939856142333,-34.34607752710585,-70.55008180619264
6892,113,Kimberly Tyler,60625493,92,2022-11-16 15:46:20,2022-11-16 15:52:20,2022-11-16 17:40:20,5,54931,1,24674,4688.06,29362,-34.14415447173877,-71.00600305595476,-33.53135107176349,-70.53680661561765
6893,422,Mark Medina,33143662,18,2022-04-15 09:46:02,2022-04-15 09:49:02,2022-04-15 23:13:02,1,76119136,3,5812,1104.28,6916,-33.656836007221806,-71.07593330313745,-34.472101132082315,-71.27673520548413
6894,409,Donna Graham,71695027,65,2022-05-21 11:12:17,2022-05-21 11:20:17,2022-05-22 04:24:17,2,794714576,3,23257,4418.83,27675,-34.24257469635089,-71.489516673664,-34.28905179426415,-70.61827884164008
6895,843,Tracy Davis,53158208,62,2022-11-12 08:27:28,2022-11-12 08:29:28,2022-11-12 22:07:28,5,58967,1,11815,2244.85,14059,-34.043441636417505,-70.73091768328891,-34.12559701651867,-70.55927074838056
6896,666,Scott Turner,50995338,15,2022-09-01 01:30:26,2022-09-01 01:45:26,2022-09-01 02:59:26,6,0,2,15065,2862.35,17927,-33.59267051101107,-70.9121209710454,-33.5573827657048,-71.38824820221691
6897,570,Danielle Garcia,37001284,23,2022-06-02 18:03:22,2022-06-02 18:04:22,2022-06-03 05:31:22,1,37102614,3,20772,3946.68,24718,-34.25489047431519,-71.14163141830325,-34.04754918399381,-70.67369809450561
6898,356,Michelle Lee,85607742,85,2022-09-14 12:09:53,2022-09-14 12:19:53,2022-09-14 14:04:53,3,8,2,1537,292.03000000000003,1829,-33.73651534454697,-70.8731751870697,-34.19555986959425,-71.36697376451701
6899,678,Julia Armstrong,10556707,25,2022-08-10 10:47:12,2022-08-10 10:56:12,2022-08-10 13:54:12,1,75538764,1,19627,3729.13,23356,-33.955628502268326,-71.14543494142828,-34.234664410653956,-70.81485683960803
6900,434,Ian Pitts,42169848,37,2022-12-09 04:22:43,2022-12-09 04:34:43,2022-12-09 18:19:43,3,8150,3,10411,1978.09,12389,-34.07811961661579,-70.86317738278191,-33.558914415898656,-71.09412113987283
6901,155,Eric Marquez,85532869,39,2022-05-11 23:05:48,2022-05-11 23:06:48,2022-05-12 07:31:48,4,94,2,27749,5272.31,33021,-33.8232234243508,-71.46750051193538,-34.495386665361345,-71.08115301537774
6902,818,Christopher Quinn,67136668,95,2022-12-18 15:24:08,2022-12-18 15:27:08,2022-12-19 10:42:08,5,8,2,18677,3548.63,22225,-34.42462018358743,-71.04971601490983,-33.513536110768904,-71.0272710501896
6903,352,Richard Rhodes,35110866,28,2022-03-13 14:55:03,2022-03-13 15:08:03,2022-03-14 07:27:03,3,5899650,2,7478,1420.82,8898,-33.55748927793226,-70.55245205401312,-33.66031282145749,-70.96922772374317
6904,26,Jody Chung,95391058,52,2022-04-18 19:23:04,2022-04-18 19:24:04,2022-04-19 18:51:04,2,6,3,18126,3443.94,21569,-33.826777989283954,-71.34802204887086,-33.94092144854997,-71.00387760828652
6905,755,Austin Fox,53906472,93,2022-10-07 19:31:35,2022-10-07 19:45:35,2022-10-08 08:39:35,4,0,2,3358,638.02,3996,-33.838566573392846,-70.91292242719494,-34.200671602102375,-70.94011910058002
6906,412,Joseph Galloway,17509128,69,2022-06-13 04:04:22,2022-06-13 04:16:22,2022-06-13 14:45:22,3,44888,2,8468,1608.92,10076,-34.46472023708912,-70.9135410136899,-33.83561009138104,-71.18611934623212
6907,982,Isaac Walker,24788876,44,2022-07-07 15:10:23,2022-07-07 15:19:23,2022-07-08 03:57:23,5,94,1,20273,3851.87,24124,-34.15981302596067,-71.14043835984542,-33.53458332755917,-70.52873964854464
6908,121,Marcus Carney,89139036,31,2022-07-11 22:31:09,2022-07-11 22:35:09,2022-07-12 14:41:09,4,698,2,3500,665.0,4165,-34.032458292469784,-70.78713797977034,-33.920769771654584,-70.75412568899017
6909,890,Mr. Alex Robinson MD,17395257,39,2022-11-27 09:54:55,2022-11-27 09:59:55,2022-11-28 08:23:55,4,6183,3,24079,4575.01,28654,-33.765263524184434,-70.633671640325,-34.08108584072113,-70.91015335956712
6910,699,Sarah Willis,81996787,25,2022-10-07 07:44:50,2022-10-07 07:48:50,2022-10-08 00:53:50,5,6,2,17701,3363.19,21064,-33.563379671373085,-70.82369447161118,-34.01337066921011,-70.76101079658429
6911,348,Sarah Weeks,26152889,72,2022-12-09 05:48:52,2022-12-09 05:52:52,2022-12-09 23:50:52,3,27,2,18312,3479.28,21791,-33.59656398305485,-70.59528811132344,-34.27494217772084,-70.67005788684911
6912,817,Ricardo Gross,51655647,8,2022-04-30 20:30:25,2022-04-30 20:40:25,2022-05-01 11:49:25,1,29,1,16868,3204.92,20072,-33.77336816132952,-71.13389488849337,-33.809337123745436,-70.80885615282452
6913,345,Kathryn Morris,63011145,96,2022-02-27 10:53:43,2022-02-27 11:01:43,2022-02-27 14:32:43,5,690128665,3,17381,3302.39,20683,-33.82297885011008,-70.93772522709517,-33.54053195637591,-71.19936923627088
6914,538,Blake Bryant,63982517,27,2022-02-22 15:10:24,2022-02-22 15:24:24,2022-02-23 01:34:24,1,418,2,25250,4797.5,30047,-34.346015418363734,-70.97001583327803,-34.422547234552596,-70.67225681940893
6915,542,Jessica Robinson,64267454,28,2022-09-03 09:43:29,2022-09-03 09:54:29,2022-09-03 19:13:29,6,562,1,8458,1607.02,10065,-33.51359075591557,-70.90618561363507,-34.15289576455599,-70.63843814646812
6916,40,Lisa Cook,22569960,84,2022-04-12 08:41:59,2022-04-12 08:52:59,2022-04-12 15:19:59,5,507040,2,29271,5561.49,34832,-34.107897046763796,-70.62713209787438,-34.2686804893663,-71.267311434174
6917,121,Marcus Carney,89139036,11,2022-11-01 13:09:25,2022-11-01 13:23:25,2022-11-01 18:31:25,3,8642,2,22910,4352.9,27262,-33.540984117396384,-70.77340339430165,-33.84678622510626,-71.42502890858661
6918,784,Barbara Huff,33097462,14,2022-08-01 23:29:26,2022-08-01 23:39:26,2022-08-02 12:41:26,2,59,3,11066,2102.54,13168,-33.51149529696478,-71.15515316779272,-33.70684912940097,-71.03394559546607
6919,650,William Collins,92455385,93,2022-07-09 22:48:39,2022-07-09 22:52:39,2022-07-10 21:37:39,6,179976,3,2069,393.11,2462,-33.696346581664,-71.46125968589467,-33.55521230668101,-71.38893792167536
6920,662,Tammy Hampton,21168428,61,2022-08-27 15:25:41,2022-08-27 15:39:41,2022-08-28 03:52:41,3,15,1,16165,3071.35,19236,-33.779330533336854,-71.41524174033195,-33.89132224093936,-70.6129401719174
6921,164,Michael Clark,48778691,62,2022-03-02 16:18:46,2022-03-02 16:25:46,2022-03-03 15:07:46,1,99243016,2,11905,2261.95,14166,-34.136161981711204,-71.4479439104231,-33.569417681688826,-71.49662030412901
6922,333,Dakota Alexander,64399689,36,2022-04-10 23:50:48,2022-04-11 00:03:48,2022-04-11 12:45:48,2,877834,2,25582,4860.58,30442,-33.515690077643136,-70.80485120507677,-33.94296685542079,-71.47459327597052
6923,579,Brittany Williams,38557112,61,2022-07-28 04:39:30,2022-07-28 04:51:30,2022-07-28 07:47:30,5,340124,2,18347,3485.93,21832,-34.27534020746811,-71.13229154455178,-33.86674518570663,-71.16988990482008
6924,523,Angela White,79086362,99,2022-05-22 10:15:23,2022-05-22 10:28:23,2022-05-22 20:14:23,3,60162,3,22269,4231.11,26500,-34.070873749001294,-70.67386334609583,-34.49181432352712,-71.06879286251461
6925,232,Beth Hernandez,42938435,31,2022-08-06 01:03:39,2022-08-06 01:07:39,2022-08-06 04:21:39,5,433,2,22623,4298.37,26921,-34.42256492239915,-70.89203354328443,-34.094202784548834,-71.4005156169436
6926,189,Kayla Atkinson,24959787,54,2022-09-09 12:23:28,2022-09-09 12:35:28,2022-09-10 11:19:28,6,341943212,3,4513,857.47,5370,-33.60143994202945,-70.86144693181441,-34.25895509055853,-71.17981857292261
6927,34,James Waters,44221048,20,2022-07-20 14:20:07,2022-07-20 14:26:07,2022-07-21 00:46:07,5,3,1,17007,3231.33,20238,-33.560999969455416,-70.53975233346014,-34.428086179995475,-70.74563207098285
6928,534,Sarah Morgan,34171214,22,2022-07-18 09:26:48,2022-07-18 09:27:48,2022-07-18 22:24:48,1,1743335,1,2850,541.5,3391,-33.722377084482,-71.19038829396727,-33.59432550790135,-70.92391632624893
6929,735,Sara Moore,40822912,54,2022-07-22 06:05:20,2022-07-22 06:13:20,2022-07-22 20:17:20,6,595699929,1,25630,4869.7,30499,-34.27352253441271,-70.54231028141233,-33.69978295944154,-71.4026132974899
6930,702,Janet Knapp,60021996,44,2022-11-16 15:41:42,2022-11-16 15:46:42,2022-11-16 20:15:42,5,6798,2,5251,997.69,6248,-34.28619500557484,-71.36496239336556,-34.34567237291866,-70.91496118424769
6931,523,Angela White,79086362,79,2022-08-23 07:19:56,2022-08-23 07:24:56,2022-08-23 09:46:56,6,69135,3,28505,5415.95,33920,-34.14611179616182,-71.39323791127093,-33.576607329095644,-71.02706133706727
6932,230,Heather Harmon,85516496,70,2022-02-28 12:30:00,2022-02-28 12:35:00,2022-03-01 04:00:00,5,4026057,1,18819,3575.61,22394,-33.73822332398209,-71.46234487498675,-34.136586628206366,-71.20513925121736
6933,44,Amber Castillo,83703822,19,2022-01-13 04:57:02,2022-01-13 05:12:02,2022-01-13 10:57:02,1,5,1,20862,3963.78,24825,-33.78782500345723,-71.37181296774625,-33.869058154029304,-70.96651644885735
6934,422,Mark Medina,33143662,74,2022-10-29 10:07:59,2022-10-29 10:17:59,2022-10-30 05:49:59,3,7,1,10640,2021.6000000000001,12661,-33.540534410196535,-70.92417572306958,-33.967374759920425,-70.99756533148826
6935,999,Dr. Richard Herring,93122965,56,2022-01-21 10:12:52,2022-01-21 10:16:52,2022-01-21 14:50:52,4,443,3,7739,1470.41,9209,-33.531416165505654,-71.02884699037769,-34.24257691680345,-70.70826858584616
6936,375,Victoria Jones,30290344,55,2022-11-09 02:51:08,2022-11-09 03:02:08,2022-11-09 12:38:08,1,1851700,1,10259,1949.21,12208,-33.51854241135143,-71.43963094129583,-33.874656201332996,-71.4211039178573
6937,507,Christopher Robinson,33165283,56,2022-08-08 08:59:32,2022-08-08 09:08:32,2022-08-08 10:59:32,4,33,1,6207,1179.33,7386,-34.22988088870384,-70.95506045064619,-33.54718296832436,-70.52650124413715
6938,513,Christopher Romero,44372239,4,2022-10-21 07:24:56,2022-10-21 07:27:56,2022-10-21 19:37:56,1,3836229,1,29737,5650.03,35387,-33.693264633598545,-70.6865849666457,-33.89894431538881,-71.17654475950381
6939,351,Steven Anderson,42629423,36,2022-11-10 22:11:31,2022-11-10 22:25:31,2022-11-11 01:42:31,4,637388,2,18696,3552.2400000000002,22248,-33.50823331765383,-70.53641647781798,-33.884136932716544,-70.82651083454105
6940,668,Catherine Ross,66344539,33,2022-05-02 07:22:00,2022-05-02 07:28:00,2022-05-02 22:04:00,5,4311,3,22818,4335.42,27153,-33.57096455046503,-71.01611192996116,-34.05540071985371,-71.16493265803196
6941,78,Gregory Blair,59437603,62,2022-09-19 19:51:49,2022-09-19 19:59:49,2022-09-19 20:20:49,4,589,2,21681,4119.39,25800,-34.233169005247944,-70.69645373698229,-34.07294355207244,-70.84184080124123
6942,222,Margaret Valenzuela,45157862,76,2022-11-04 13:27:20,2022-11-04 13:30:20,2022-11-04 19:12:20,1,5,3,21659,4115.21,25774,-34.25818516531434,-71.45576290792053,-34.09312483385409,-71.35581343893725
6943,893,Mr. Jose Davis,84023193,94,2022-08-16 10:47:07,2022-08-16 10:51:07,2022-08-17 02:36:07,5,1,1,20226,3842.94,24068,-33.890009557640546,-71.29719500319709,-34.34581498085595,-71.17016484257738
6944,978,Joseph Hernandez,94118068,61,2022-12-21 22:36:04,2022-12-21 22:46:04,2022-12-22 18:46:04,3,3,1,1088,206.72,1294,-34.16587271766677,-70.81316875835272,-34.17318400053362,-71.34484014955466
6945,620,Frank Davis,29951383,6,2022-05-20 15:52:45,2022-05-20 15:56:45,2022-05-21 04:24:45,2,88390,1,12735,2419.65,15154,-33.81433160819941,-71.12275852938289,-34.388213675886476,-71.03706191658118
6946,828,Lisa Bush,20590883,66,2022-08-15 12:00:04,2022-08-15 12:03:04,2022-08-16 01:31:04,2,836814,2,28605,5434.95,34039,-34.124684461682364,-71.06435218088863,-33.872861869957504,-70.52275303969478
6947,772,Todd Le,68316830,15,2022-12-25 21:49:47,2022-12-25 22:03:47,2022-12-26 18:29:47,4,3833236,3,6021,1143.99,7164,-34.43636953425245,-71.04524066808868,-33.97035010841027,-70.72986500001741
6948,713,Timothy Hodges,26941632,93,2022-03-24 10:33:34,2022-03-24 10:39:34,2022-03-24 16:30:34,2,648,2,6970,1324.3,8294,-34.46575143278705,-70.50807913432473,-33.90101420280198,-71.46167210636848
6949,101,Dawn Schmitt,81933657,87,2022-08-16 05:12:33,2022-08-16 05:16:33,2022-08-16 21:04:33,2,73792506,1,23669,4497.11,28166,-33.698643552514056,-70.69492213064655,-33.60833230177898,-71.05195500459455
6950,385,Kathryn Richards,33168934,78,2022-03-06 00:48:43,2022-03-06 00:57:43,2022-03-06 01:40:43,2,628656,1,21009,3991.71,25000,-33.89378112677197,-71.05384175150888,-34.33401431102134,-71.11423764034261
6951,549,Amy Rosario,53397489,19,2022-07-28 22:26:00,2022-07-28 22:33:00,2022-07-29 13:03:00,4,90,1,9985,1897.15,11882,-33.90134771233221,-70.95784134823256,-33.639505721417684,-71.10652627744257
6952,200,Patrick James,89250526,57,2022-12-11 21:26:02,2022-12-11 21:29:02,2022-12-12 07:38:02,3,967,3,11109,2110.71,13219,-33.650751616025914,-70.6747675005687,-33.73472154120452,-70.76731646708215
6953,822,Brandy Ellis,27340331,6,2022-01-02 04:28:36,2022-01-02 04:38:36,2022-01-03 00:21:36,6,129,1,14607,2775.33,17382,-34.215182155994874,-70.73540372608959,-34.12976901790517,-71.16236926609355
6954,641,Kendra Sutton,83166404,8,2022-07-31 15:13:24,2022-07-31 15:14:24,2022-08-01 07:01:24,3,2,1,21933,4167.27,26100,-33.54960935904225,-71.07305778226008,-33.58729182187995,-71.24949487050436
6955,816,Robin Silva,66553037,49,2022-08-15 22:05:17,2022-08-15 22:17:17,2022-08-16 21:58:17,1,31711297,1,2732,519.08,3251,-33.55058185078069,-71.30449428464352,-34.01516109003724,-70.93288326729773
6956,146,Megan Pittman,66138314,44,2022-12-19 06:45:53,2022-12-19 06:46:53,2022-12-19 20:30:53,4,264908,2,2125,403.75,2528,-34.15725869416177,-70.99356471304492,-34.35019589388414,-71.37863210260296
6957,881,Margaret Thompson,86862329,4,2022-06-02 00:39:12,2022-06-02 00:42:12,2022-06-02 01:25:12,6,825903566,3,11964,2273.16,14237,-34.28932764523033,-71.41079569680396,-33.76794126520471,-71.21668083531182
6958,722,Laura Miller DDS,33924773,33,2022-05-12 12:58:55,2022-05-12 13:02:55,2022-05-13 12:17:55,5,4115,3,4087,776.53,4863,-33.50041991328781,-71.39314736045218,-34.28898785277397,-71.09794423485901
6959,879,Edward Johnson,45052744,76,2022-08-31 23:18:05,2022-08-31 23:21:05,2022-09-01 01:28:05,4,4,2,3052,579.88,3631,-34.26772530167221,-71.29011518195513,-34.349862471087164,-71.32632849396066
6960,928,Gail Gonzales,63461124,46,2022-09-09 06:15:01,2022-09-09 06:23:01,2022-09-09 17:23:01,2,4527653,3,22255,4228.45,26483,-33.63918423059497,-71.37958417854945,-33.90716044030797,-70.84651817121068
6961,903,Tina Peters,79838853,85,2022-01-06 22:15:27,2022-01-06 22:29:27,2022-01-07 03:12:27,2,52302067,2,16438,3123.2200000000003,19561,-34.21823501473574,-71.29060006371958,-33.622369356921794,-71.3509412851737
6962,204,Shelley Smith,69835953,57,2022-04-17 13:02:33,2022-04-17 13:08:33,2022-04-17 17:10:33,6,7,1,5924,1125.56,7049,-34.44577332273193,-70.95757881765131,-33.81490045075227,-71.0023414583734
6963,572,April Taylor,83046548,69,2022-10-28 22:57:02,2022-10-28 23:02:02,2022-10-29 01:58:02,1,21200515,3,28504,5415.76,33919,-33.68259446702665,-71.32019581243419,-33.8536296590892,-70.54464837993197
6964,241,Jerry Frank,79261782,57,2022-11-08 08:45:54,2022-11-08 08:46:54,2022-11-09 06:46:54,2,8,1,14277,2712.63,16989,-33.702003661308574,-71.37404455128227,-34.16081586605563,-70.77294455609925
6965,206,Austin Matthews,39063566,25,2022-03-13 02:35:32,2022-03-13 02:43:32,2022-03-13 23:42:32,1,24506409,3,28819,5475.61,34294,-33.72941064257087,-70.51610142213559,-33.57360511679442,-70.5388894721263
6966,56,Jason Mcdonald,34756589,24,2022-06-06 19:43:03,2022-06-06 19:56:03,2022-06-07 04:06:03,1,355078,2,26871,5105.49,31976,-34.02486136385676,-71.01100724393858,-34.23029931644959,-71.42428021027295
6967,522,Mr. Michael Armstrong,61457379,77,2022-04-19 12:55:06,2022-04-19 12:57:06,2022-04-19 18:03:06,3,61,2,24050,4569.5,28619,-34.33333756594093,-71.09090643411962,-33.79241511827858,-70.70473854487564
6968,547,Danielle Brown,39375366,83,2022-08-28 03:44:02,2022-08-28 03:48:02,2022-08-28 14:06:02,5,12500658,1,25554,4855.26,30409,-33.958989767555146,-70.77299221448965,-33.594996588829275,-71.3864131754474
6969,36,Jerry Baker,75465532,17,2022-05-05 12:18:28,2022-05-05 12:25:28,2022-05-06 08:39:28,5,88755,3,2077,394.63,2471,-34.37553065141143,-70.5574959567907,-33.64949960281338,-70.53651876393815
6970,940,Savannah Morgan,42088549,34,2022-04-20 15:05:14,2022-04-20 15:17:14,2022-04-20 16:05:14,1,60,2,6083,1155.77,7238,-34.17438804386712,-71.06061398218307,-33.583543302144626,-70.50196119996116
6971,267,Nicole Clark,72854978,49,2022-01-21 17:22:55,2022-01-21 17:32:55,2022-01-22 01:27:55,6,739,1,19205,3648.95,22853,-34.436725505375,-70.82077741618178,-34.12162021267179,-71.12203494033818
6972,443,Elizabeth Hendricks,21972065,15,2022-07-09 13:03:33,2022-07-09 13:04:33,2022-07-10 00:50:33,2,8048521,1,16980,3226.2,20206,-33.63290331715233,-71.40806304082726,-33.883563557938736,-71.48256618458348
6973,641,Kendra Sutton,83166404,36,2022-04-07 12:35:58,2022-04-07 12:37:58,2022-04-07 17:21:58,1,12,3,20210,3839.9,24049,-33.99157157279681,-71.3797883611031,-33.553676794747666,-70.9724179554875
6974,243,Ashley Richards,17119839,80,2022-02-13 11:45:13,2022-02-13 11:49:13,2022-02-14 01:26:13,6,1,1,20830,3957.7000000000003,24787,-33.84190947554101,-70.59970058604596,-34.045482387124245,-71.32246413009094
6975,766,Amber Robertson,68471428,76,2022-10-25 19:25:13,2022-10-25 19:33:13,2022-10-26 00:11:13,5,24747,2,19590,3722.1,23312,-33.948767045912184,-70.9909922632131,-34.41227189667475,-71.13781431645688
6976,768,Dawn Davis,86636330,77,2022-07-22 02:13:13,2022-07-22 02:28:13,2022-07-23 00:40:13,1,3863,2,21651,4113.69,25764,-34.243166207472825,-70.6993220969093,-33.77300790096545,-71.08647631953907
6977,36,Jerry Baker,75465532,21,2022-10-29 05:51:04,2022-10-29 05:59:04,2022-10-29 08:44:04,2,31032,3,18238,3465.2200000000003,21703,-34.0598430581553,-71.21314868590815,-34.071770942632945,-70.84131102887322
6978,180,Rodney Mendoza,58660335,42,2022-02-11 01:23:12,2022-02-11 01:36:12,2022-02-11 09:31:12,2,2,3,12117,2302.23,14419,-34.379105727427884,-71.091178016697,-33.830587771264874,-71.20387312590688
6979,122,Jason Taylor,92417355,50,2022-07-14 11:00:49,2022-07-14 11:12:49,2022-07-14 21:09:49,3,6,1,13192,2506.48,15698,-34.03035315464412,-71.32745175957027,-34.20737887004627,-71.34887867034695
6980,253,Jeffrey Kennedy,76510569,53,2022-11-09 02:57:20,2022-11-09 03:02:20,2022-11-09 20:40:20,4,2260952,3,5075,964.25,6039,-33.97377996130742,-70.85218030884735,-33.780307996251146,-71.05685048050313
6981,585,Rebecca Ward,82533130,28,2022-03-14 00:47:18,2022-03-14 01:00:18,2022-03-14 04:45:18,4,3,3,6064,1152.16,7216,-34.2879521475989,-70.67510077418741,-34.29749487648936,-70.60710666474182
6982,484,Devin Williams Jr.,91546670,54,2022-12-10 15:14:16,2022-12-10 15:26:16,2022-12-11 02:48:16,1,999199,3,25723,4887.37,30610,-33.79640373339432,-70.60595458002962,-34.25231759260278,-70.58577810963251
6983,982,Isaac Walker,24788876,55,2022-04-13 20:07:25,2022-04-13 20:10:25,2022-04-14 19:27:25,5,99,2,27091,5147.29,32238,-33.977134651854215,-70.76290273973292,-33.901198058624594,-70.95009218904032
6984,921,Laura Sparks,50462379,55,2022-05-14 17:35:41,2022-05-14 17:44:41,2022-05-15 07:57:41,6,26575031,3,29730,5648.7,35378,-34.18291997762507,-71.23539795693459,-33.99492981725949,-70.7431415337406
6985,48,Ronald Riley,68850453,38,2022-04-27 15:54:36,2022-04-27 16:02:36,2022-04-28 10:38:36,1,8848,2,22107,4200.33,26307,-34.34212889145336,-70.99175331707913,-33.902863492127445,-70.65581705394521
6986,491,Stephen Wood,23195978,24,2022-01-26 19:22:57,2022-01-26 19:35:57,2022-01-27 00:31:57,5,69093441,1,1129,214.51,1343,-33.94064749626599,-70.97067740035271,-33.65449932630971,-71.46148436506483
6987,806,Marcus Robertson,77253954,75,2022-01-14 00:38:30,2022-01-14 00:51:30,2022-01-14 10:21:30,6,10009286,2,6131,1164.89,7295,-33.663942776010316,-71.11556810376523,-34.28271258415627,-70.80122258789321
6988,233,Kayla Stevenson,54252946,21,2022-08-10 05:46:05,2022-08-10 05:55:05,2022-08-10 21:54:05,5,5030411,3,5115,971.85,6086,-34.09559466215742,-70.9822020140552,-33.89695606446379,-70.96855979816516
